ID_GiaoTrinh,Ten_GT
387,Handbook of Print Media/Helmut Kipphan
388,"Xử Lý Ảnh/Nguyễn Long Giang		"
389,"Hướng dẫn thực hành Photoshop CS5 - Chỉ dẫn bằng hình cho người mới sử dụng:Tập 1 - Phần căn bản/Nguyễn Công Minh, Đức Hào"
390,"Hướng dẫn thực hành Photoshop CS5 - Chỉ dẫn bằng hình cho người mới sử dụng:Tập 2 - Phần nâng cao/Nguyễn Công Minh, Đức Hào"
391,Tự học Photoshop CS6/Nhóm VHP
392,Hướng dẫn Thực tập đồ họa/Khoa In  & Truyền thông
393,Tự học Adobe Illustrator CS6  trong thiết kế đồ họa/Nguyễn Đức Hiếu
394,Hướng dẫn Thực tập đồ họa/Khoa In  & Truyền thông
395,"Adobe Illustrator CC: 2018 release, Classroom in a Book/ Brian Wood"
396,Giáo trình hóa lý in/Nguyễn Thành Phương
397,Giáo trình Hóa keo/Hà Thúc Huy
398,Chromic Phenomena –  Technological Applications of Colour Chemistry/Peter Bamfield Michael G. Hutchings
399,"Materials science and engineering: An introduction/ William D. Callister, David G. Rethwisch"
400,Giáo trình nghệ thuật trình bày ấn phẩm kỹ thuật in
401,Màu sắc và phương pháp sử dụng/Họa sĩ Uyên Huy
402,Màu sắc lý thuyết và ứng dụng:Trong lĩnh vực thiết kế - đồ họa - In /Ngô Anh Tuấn
403,Skills of workplace communication: A handbook for t and d specialists and their organizations/ Richard P. Picardi
404,Tự học vẽ/Phạm Viết Song
405,Thiết kế nhãn hiệu hàng hóa bằng mẫu tự Alphabet:Sách công cụ gối đầu giường dành cho nhân viên thiết kế/Thiên Kim
406,Thiết kế Logo/Nguyễn Huy Lẫm
407,Giáo trình công nghệ chế tạo khuôn in/Trần Thanh Hà
408,Printing materials: Science and technology/Bob Thompson
409,Gravue: Process and Technology/Gravue Association of America
410,Hand book of Print Media/Helmut Kipphan
411,"ISO 12647 Graphic technology  — Process control for the production of half-tone colour separations, proof  and production prints"
412,"Media Standard Print 2016:  Technical Guidelines for Data, Proofs and Films/Technical guides"
413,FLEXOGRAPHIC IMAGE  REPRODUCTION SPECIFICATIONS & TOLERANCES: Design – Prepress – Print/Technical guides
414,Thực tập dàn trang:Sử dụng cho sinh viên ngành kỹ thuật in/Quách Huệ Cơ
415,Giáo trình kỹ thuật bình trang điện tử/Ngô Anh Tuấn
416,Understanding digital imposition /Hal Hinderliter
417,Handbook of Print Media/Helmut Kipphan
418,"Giáo trình thiết kế và sản xuất bao bì/Nguyễn Thị Lại Giang, Trần Thanh Hà"
419,Giáo trình Công nghệ gia công sau in/Nguyễn Thị Lại Giang
420,ArtiosCAD 7.4 User Guide/Esko
421,ArtiosCAD 7.4 Administrator Guide/Esko
422,Giáo trình Anh văn chuyên ngành In/Khoa In  & Truyền thông
423,"Oxford English for Computing/Keith Boeckner, P. Charles Brown"
424,"Oxford English for Electronics/Eric H. Glendining, John McEwan"
425,Từ điển Khoa học Kỹ thuật chuyên ngành In/Chu Thế Tuyên
426,"A guide to graphic print production/ Kaj Johansson, Peter Lundberg, Robert Ryberg."
427,Giáo trình các công nghệ in đặc biệt/Chế Quốc Long
428,Hand book of Print Media/Helmut Kipphan
429,Offset lithographic technology/Kenneth F. Hird
430,Giáo trình Công nghệ gia công sau in/Nguyễn Thị Lại Giang
431,Kỹ thuật đóng sách/Huỳnh Trà Ngộ
432,Hand book of Print media/Helmut Kipphan
433,Giáo trình vật liệu in/Trần Thanh Hà
434,Giáo trình Công nghệ gia công sau in/Nguyễn Thị Lại Giang
435,Giáo trình nghệ thuật trình bày ấn phẩm kỹ thuật in
436,Màu sắc và phương pháp sử dụng/Uyên Huy
437,Màu sắc lý thuyết và ứng dụng:Trong lĩnh vực thiết kế - đồ họa - In /Ngô Anh Tuấn
438,Tự học vẽ /Phạm Viết Song
439,Thiết kế nhãn hiệu hàng hóa bằng mẫu tự Alphabet:Sách công cụ gối đầu giường dành cho nhân viên thiết kế/Thiên Kim
440,Thiết kế Logo/Nguyễn Huy Lẫm
441,Giáo trình Kiểm tra và xử lý file/Trần Thanh Hà
442,Kiểm tra và xử lý dữ liệu/Trần Thanh Hà
443,ECI offset profiles 2009
444,Enfocus Preflight Report Help
445,"""UsingADOBE ® ACROBAT ®  X PRO, Adobe Systems"""
446,"ISO 12647 Graphic technology — Process control for the production of half-tone colour separations, proof and production prints (8 parts)"
447,"Media Standard Print 2016: Technical Guidelines for Data, Proofs and Films/Technical guides"
448,"Pass4press version 10 (international guidelines on creating print-ready PDFs, specifically the work of the Ghent Workgroup (GWG)) – For magazine"
449,Process Standard Digital Handbook
450,The point about 2014 ISO 12647-x standards for CMYK print and proof works- COLORSOURCE S.A.R.L
451,"FFTA FIRST 4.0 Design Guide, Prepress guide"
452,Hand book of Print Media/Helmut Kipphan
453,Digital color management : principles and strategies for the standardized print production / Jan-Peter Homann.
454,Color and its reproduction/ Gary G. Field.
455,Understanding Desktop Color/Michael Wieran
456,Understanding Digital Color/Phil Green
457,Color Scanning and Imaging Systems/Gary G.Field
458,Color Management/Linotype
459,Giáo trình Lý thuyết màu và phục chế trong ngành in/Khoa In & Truyền thông
460,Giáo trình Công nghệ in Bao Bì
461,Hand book of Print Media/Helmut Kipphan
462,Giáo trình Công nghệ in lõm/Chế Quốc Long
463,Công nghệ in FLEXO/ Chế Quốc Long
464,Handbook of Paper and Paperboard Packaging Technology
465,Developments-in-Printing-Technology
466,Advanced-Printing-and-Packaging-Materials-and-Technologies
467,Giáo trình Công nghệ gia tăng giá trị tờ In/Nguyễn Thị Lại Giang
468,"Giáo trình thiết kế và sản xuất bao bì/Nguyễn Thị Lại Giang, Trần Thanh Hà"
469,Giáo trình vật liệu in/Trần Thanh Hà
470,Giáo trình Công nghệ gia công sau in/Nguyễn Thị Lại Giang
471,UV coating specifications/Albert Uhlemayr
472,Choosing the right coating system/Dieter Kleeberg
473,Adhesion and compatibility of inks and coatings /Dieter Kleeberg
474,When is offline the better choice?/Dieter Kleeberg
475,Inline coating systems/Dieter Kleeberg
476,"Giáo trình thiết kế và sản xuất bao bì/Nguyễn Thị Lại Giang, Trần Thanh Hà"
477,Kỹ thuật bao bì thực phẩm/Đống Thị Anh Đào
478,Giáo trình Công nghệ gia công sau in/Nguyễn Thị Lại Giang
479,Giáo trình vật liệu in/Trần Thanh Hà
480,Cacrtons and Cartoning/Dennis Hine
481,Handbook of Plastic Firm/Esayed M Abdel-Bary
482,Paper and paperboard  Packaging technology/Mark J Kirwan
483,ArtiosCAD 7.4 User Guide/Esko
484,ArtiosCAD 7.4 Administrator Guide/Esko
485,Fundamentars of Packaging technology-Institute of Packaging professionals/Walter Soroka
486,Giáo trình Lý thuyết màu và Phục chế trong ngành in/Khoa In và Truyền thông
487,Giáo trình Công nghệ xử lý ảnh kỹ thuật số/Khoa In và Truyền thông
488,Giáo trình nghệ thuật trình bày ấn phẩm kỹ thuật in
489,Handbook of Print Media/Helmut Kipphan
490,Giáo trình Công nghệ in/Chế Quốc Long
491,Giáo trình các công nghệ in đặc biệt/Chế Quốc Long
492,Hand book of Print Media/Helmut Kipphan
493,Offset lithographic technology/Kenneth F. Hird
494,Giáo trình Công nghệ gia công sau in/Nguyễn Thị Lại Giang
495,Giáo trình vật liệu in/Trần Thanh Hà
496,ArtiosCAD 7.4 User Guide/Esko
497,ArtiosCAD 7.4 Administrator Guide/Esko
498,Bài giảng Cơ điện tử trong ngành in/Khoa In & Truyền thông
499,Trang bị điện - điện tử máy in offset/ Vũ Quang Hồi 
500,Hand book of Print Media/Helmut Kipphan
501,Giáo trình Công nghệ in/Chế Quốc Long
502,Giáo trình thực hành in/Trương Thế Trung
503,Bài giảng thực tập thành phẩm
504,Giáo trình Công nghệ gia công sau in/Nguyễn Thị Lại Giang
505,Hand book of Print Media/Helmut Kipphan
506,Hand book of Print Media/Helmut Kipphan
507,Giáo trình quản lý và kiểm tra chất lượng sản phẩm in/Ngô Anh Tuấn
508,Giáo trình Công nghệ in lõm/Chế Quốc Long
509,Công nghệ in FLEXO/ Chế Quốc Long
510,An toàn lao động và quản lý bảo trì thiết bị in/Khoa In & Truyền thông
511,"Giáo trình an toàn lao động và môi trường công nghiệp:Môn học: 1251250 - An toàn công nghiệp và môi trường, Lưu hành nội bộ/Hoàng Trí"
512,The printer’s guide to health and safety/Richmond
513,Giáo trình Kinh tế tổ chức sản xuất in/Nguyễn Thị Lại Giang
514,Printing production Management/Michael Wieran
515,Đồ họa ứng dụng/ Lê Công Danh
516,Quản trị doanh nghiệp=Business administration/Dương Hữu Hạnh
517,"Mỹ thuật căn bản và nâng cao :Vẽ ký họa nét /Gia Bảo, Hàn Vĩ"
518,Quản trị sản xuất và dịch vụ :Lý thuyết và bài tập /Đồng Thị Thanh Phương
519,Luật xuất bản
520,Art - Phác họa cơ thể người/ Hồng Thúy
521,Màu sắc và phương pháp sử dụng/Uyên Huy
522,Thiết kế nhãn hiệu hàng hóa bằng mẫu tự Alphabet:Sách công cụ gối đầu giường dành cho nhân viên thiết kế/Thiên Kim
523,Thiết kế Logo/Nguyễn Huy Lẫm
524,Mỹ thuật căn bản và nâng cao: Phác họa nhân vật /Gia Bảo
525,Giáo trình Công nghệ in/Chế Quốc Long
526,Phương pháp vẽ chân dung/ Uyên Huy
527,Giáo trình thực hành in/Trương Thế Trung
528,"Giáo trình thiết kế và sản xuất bao bì/Nguyễn Thị Lại Giang, Trần Thanh Hà"
529,Giáo trình Công nghệ gia công sau in/Nguyễn Thị Lại Giang
530,Hình họa cơ bản/ Nguyễn Văn Tỵ
531,ArtiosCAD 7.4 User Guide/Esko
532,ArtiosCAD 7.4 Administrator Guide/Esko
533,Hình họa 1 :Giáo trình cao đẳng sư phạm /Triệu Khắc Lễ
534,Hướng dẫn Thực tập chuyên ngành Trước in 2/Khoa In & Truyền thông
535,Màu sắc lý thuyết và ứng dụng:Trong lĩnh vực thiết kế - đồ họa - In /Ngô Anh Tuấn
536,Những điều cơ bản dành cho người học vẽ/ Đỗ Duy Ngọc
537,Digital color management : principles and strategies for the standardized print production / Jan-Peter Homann.
538,Real World Color Management/Peachpit Pres
539,Giáo trình Công nghệ Xử lý ảnh kỹ thuật số/Khoa In và Truyền thông trường ĐH SPKT TP.HCM
540,Giáo trình Công nghệ chế tạo khuôn in/Khoa In và Truyền thông trường ĐH SPKT TP.HCM
541,Luật xa gần :Sách dùng cho các trường cao đẳng sư phạm; Môn học: 1052020 - Luật xa gần/Phạm Xuân Thành
542,Mỹ thuật căn bản và nâng cao :Tĩnh vật ngũ quan thạch cao /Gia Bảo
543,Giáo trình quản lý chất lượng sản phẩm in/Ngô Anh Tuấn
544,Công nghệ in offset/Chế Quốc Long
545,Giải phẫu học: Hình họa căn bản tập 12/ Lê Thanh Lộc
546,"Giáo trình thực tập cơ bản in offset tờ rời/Nguyễn Minh Nhật, Trương Thế Trung"
547,"Công nghệ gia công sau in/Nguyễn Huy Hợp, Trần Văn Thắng"
548,Hand book of Print Media/Helmut Kipphan
549,Lịch sử mỹ thuật Việt Nam/ Nguyễn Phi Hoanh
550,Introduction to Matlab for Engineering Students/David Houcque
551,Lịch sử mỹ thuật thế giới: Giáo trình dùng cho các trường mỹ thuật; Môn học: 1052010 - Lịch sử mỹ thuật thế giới/Nguyễn Trân biên soạn
552,"Computational colour science using MATLAB/ Stephen Westland, Caterina Ripamonti, Vien Cheung"
553,Lịch sử mỹ thuật công nghiệp /Lê Huy Văn
554,"Digital Image processing using MATLAB /Rafael C. Gonzalez, Richard E. Woods, Steven L. Eddins."
555,The Matlab 5 Handbook/Darren Redfern
556,The Matlab 5 Handbook/Darren Redfern
557,Practical Image and Video Processing Using Matlab/Oge Marques
558,"Cơ sở tạo hình/Lê Huy Văn, Trần Tử Thành"
559,Hand book of Print Media/Helmut Kipphan
560,Design thị giác/ Nguyễn Luận
561,Giáo trình vật liệu in/Trần Thanh Hà
562,Ngôn ngữ của hình và màu sắc/ Nguyễn Quân
563,"Những nền tảng cơ bản của mỹ thuật/ Ocvirk, Stinson, Wigg, Bone and Cayton"
564,Màu sắc lý thuyết và ứng dụng:Trong lĩnh vực thiết kế - đồ họa - In /Ngô Anh Tuấn
565,Giáo trình quản lý và kiểm tra chất lượng sản phẩm in/Ngô Anh Tuấn
566,An introduction to  perspective/ Ray Smith
567,Công nghệ in offset/ Chế Quốc Long
568,"Luật phối cảnh trong hội họa/ Phạm Cao Hoàn, Nguyễn Thị Nam, Nguyễn Văn Khôi, Huyền Nữ"
569,Tài liệu hướng dẫn thực tập ngoài trường/Khoa kỹ thuật in
570,Perspective for Comic Book Artists/ David Chelsea
571,Hand book of Print Media/Helmut Kipphan
572,New Perspectives in painting/ Vitamin P
573,The artirt's complete guide to figure drawing: A contemporary Perspective on the Classical tradition/ Anthony Ryder
574,Giáo trình Kinh tế và tổ chức sản xuất In/Khoa KTI trường ĐHSPKT
575,Phối cảnh lý thuyết và thực hành/ Cổ Văn Hậu
576,Printing production Management /Michael Wieran
577,Quản trị doanh nghiệp=Business administration/Dương Hữu Hạnh
578,Quản trị sản xuất và dịch vụ :Lý thuyết và bài tập /Đồng Thị Thanh Phương
579,Phối cảnh kiến trúc: Phần lý thuyết/ Dương Tiến Thọ
580,Luật xuất bản
581,Giáo trình Công nghệ in/Chế Quốc Long
582,Giáo trình các công nghệ in đặc biệt/Chế Quốc Long
583,"Nhập môn phương pháp kĩ năng trang trí cách điệu hoa lá, động vật, phong cảnh/ Trần Giang"
584,Giáo trình quản lý và kiểm tra chất lượng sản phẩm in/Ngô Anh Tuấn
585,"Màu sắc và chất lượng in/Ngô Anh Tuấn, Vũ Khắc Liên"
586,"Thiết kế trang trí hiện đại: Trang trí cách điệu/ Lại Tiếu Quân, Lâm Húc"
587,Offset lithographic technology/Kenneth F. Hird
588,Hand book of Print Media/Helmut Kipphan
589,"Chỉ nam mỹ thuật cao cấp trang trí cách điệu người: Hình vẽ, trang trí/ Trịnh Quân, Lý Hán"
590,Thiết kế trang trí/
591,Trang trí cách điệu
592,Thiết kế trang trí : Design
593,Trang trí cách điệu người
594,Giáo trình Công nghệ gia công sau in/Nguyễn Thị Lại Giang
595,Kỹ thuật đóng sách/Huỳnh Trà Ngộ
596,Nhiếp ảnh cơ bản (Complete Difgital Photography)/ Ben Long
597,Hand book of Print media/Helmut Kipphan
598,"Lịch sử điện ảnh thế giới/David Thomson ; Thanh Hương, Kim Dung, Hiền Lương, Thế Hùng dịch"
599,Giáo trình vật liệu in/Trần Thanh Hà
600,"Công nghệ gia công sau in/Nguyễn Huy Hợp, Trần Văn Thắng"
601,English I for Graphic/ Linda Cooke
602,Tiếng Anh trong xây dựng và kiến trúc= English on building and architecture/Võ Như Cầu
603,"Teaching the Arts to Engage English Language Learners/ Margaret Macintyre Latta, Elaine Chan"
604,Màu sắc lý thuyết và ứng dụng:Trong lĩnh vực thiết kế - đồ họa - In /Ngô Anh Tuấn
605,Bài giảng công nghệ xử lý ảnh kỹ thuật số/Nguyễn Mạnh Huy
606,Giáo trình công nghệ chế tạo khuôn in/Trần Thanh Hà
607,"ISO 12647 Graphic  technology — Process control for the production of half-tone colour separations, proof  and production prints/ISO standard"
608,"Giáo trình Luật Sở hữu trí tuệ, Đại học Luật Hà Nội"
609,"Giáo trình luật sở hữu trí tuệ/Lê Đình Nghị, Vũ Thị Hải Yến, Nguyễn Như Quỳnh, Nguyễn Thị Tuyết"
610,Luật sở hữu trí tuệ năm 2009
611,"Portfolio of Inspirations/Dorte Nielsen, Kiki Hartmann"
612,Luật sở hữu trí tuệ Việt Nam/ Lê Nết
613,The art of the sticker/Dave Combs
614,Cẩm nang sở hữu trí tuệ
615,Portfolio: A quarterly of new ideas made visual 
616,Hình họa 2/Triệu Khắc Lễ
617,Những điều cơ bản dành cho người học vẽ/ Đỗ Duy Ngọc
618,Giải phẫu học: Hình họa căn bản tập 12/ Lê Thanh Lộc
619,"Thiết kế trang trí hiện đại: Trang trí cách điệu/ Lại Tiểu Quân, Lâm Húc"
