"ID_Mon","TenMon","KyHieu","FileDeCuong","ID_Khoa","ID_BoMon","ID_LoaiMon","TinhTrang"
"1594","ĐA thiết kế nội thất 1","APID423416",NULL,NULL,NULL,NULL,NULL
"1595","ĐA thiết kế nội thất 2","APID423516",NULL,NULL,NULL,NULL,NULL
"1596","ĐA thiết kế cải tạo+bảo tồn CT quy mô vừa","APID434416",NULL,NULL,NULL,NULL,NULL
"1597","ĐA thiết kế ngoại thất: cảnh quan sân vườn, công viên","ARPE424716",NULL,NULL,NULL,NULL,NULL
"1598","Thực tập kỹ thuật","TPRA312216",NULL,NULL,NULL,NULL,NULL
"1599","Thực tập - Tham quan","VIST315216",NULL,NULL,NULL,NULL,NULL
"1600","TT Tốt nghiệp (Kiến trúc)","GRAP325316",NULL,NULL,NULL,NULL,NULL
"1601","Khóa luận tốt nghiệp","FINP495516",NULL,NULL,NULL,NULL,NULL
"1602","Tư duy biện luận ứng dụng","ARAP125116",NULL,NULL,NULL,NULL,NULL
"1603","Mỹ học","AEST125416",NULL,NULL,NULL,NULL,NULL
"1604","Kiến trúc truyền thống Việt Nam","TRAV321416",NULL,NULL,NULL,NULL,NULL
"1605","Qui hoạch hệ thống giao thông đô thị","UTSP322116",NULL,NULL,NULL,NULL,NULL
"1606","Kỹ thuật thi công","COTE323219",NULL,NULL,NULL,NULL,NULL
"1607","Quản lý dự án","PRMA420819",NULL,NULL,NULL,NULL,NULL
"1608","Lịch sử đô thị","UHIS322816",NULL,NULL,NULL,NULL,NULL
"1609","Chuyên đề kiến trúc Nhà Ở","THEH323916",NULL,NULL,NULL,NULL,NULL
"1610","Chuyên đề kiến trúc CTCC","THEP324016",NULL,NULL,NULL,NULL,NULL
"1611","Chuyên đề kiến trúc CTCN","THED325016",NULL,NULL,NULL,NULL,NULL
"1612","Nhập môn Kiến trúc Nội thất","INAR130216",NULL,NULL,NULL,NULL,NULL
"1613","Hình họa 1: Tượng + Người","SASL120116",NULL,NULL,NULL,NULL,NULL
"1614","Hình họa 2: Phong cảnh hẹp","WCSP120416",NULL,NULL,NULL,NULL,NULL
"1615","Hình họa 3 : Tĩnh vật màu","STIL220116",NULL,NULL,NULL,NULL,NULL
"1616","Hình họa 4: Đặc tả chất liệu","MATE220316",NULL,NULL,NULL,NULL,NULL
"1617","Trang trí cơ bản","DECO220416",NULL,NULL,NULL,NULL,NULL
"1618","Trang trí chuyên ngành 1","DECO320116",NULL,NULL,NULL,NULL,NULL
"1619","Trang trí chuyên ngành 2","DECO320516",NULL,NULL,NULL,NULL,NULL
"1620","Nguyên lý thị giác","VISI220216",NULL,NULL,NULL,NULL,NULL
"1621","Lịch sử nghệ thuật","ARTH120316",NULL,NULL,NULL,NULL,NULL
"1622","Nguyên lý thiết kế Nội Ngoại thất","PCII220516",NULL,NULL,NULL,NULL,NULL
"1623","Thiết kế và triển khai cấu tạo các sản phẩm nội thất","DESI320216",NULL,NULL,NULL,NULL,NULL
"1624","Chất liệu nội ngoại thất","MATE320416",NULL,NULL,NULL,NULL,NULL
"1625","Chuyên đề Doanh nghiệp (Kiến trúc nội thất)","SCIC421516",NULL,NULL,NULL,NULL,NULL
"1626","Lãnh đạo và kinh doanh trong kỹ thuật (Kiến trúc nội thất)","BLIE425816",NULL,NULL,NULL,NULL,NULL
"1627","Đồ án thiết kế Nội thất nhà ở 1","APID220616",NULL,NULL,NULL,NULL,NULL
"1628","Đồ án thiết kế Nội thất nhà ở 2","APID320316",NULL,NULL,NULL,NULL,NULL
"1629","Đồ án thiết kế Nội thất nhà ở 3","APID320716",NULL,NULL,NULL,NULL,NULL
"1630","Đồ án thiết kế Nội thất công trình công cộng 1","APID320816",NULL,NULL,NULL,NULL,NULL
"1631","Đồ án thiết kế Nội thất công trình công cộng 2","APID420116",NULL,NULL,NULL,NULL,NULL
"1632","Đồ án thiết kế Nội thất công trình công cộng 3","APID420216",NULL,NULL,NULL,NULL,NULL
"1633","Đồ án sản xuất và thi công các sản phẩm nội ngoại thất","MANU320616",NULL,NULL,NULL,NULL,NULL
"1634","Đồ án thiết kế Nội thất công trình thông minh","APID420416",NULL,NULL,NULL,NULL,NULL
"1635","Đồ án thiết kế Nội Ngoại thất tổng hợp","APID430516",NULL,NULL,NULL,NULL,NULL
"1636","Đồ án cải tạo nhà ở","RENO420316",NULL,NULL,NULL,NULL,NULL
"1637","Thực tập - Tham quan","VIST410716",NULL,NULL,NULL,NULL,NULL
"1638","Thực tập tốt nghiệp (Kiến trúc nội thất)","GRAP420616",NULL,NULL,NULL,NULL,NULL
"1639","Khóa luận tốt nghiệp Kiến trúc nội thất","FIND490816",NULL,NULL,NULL,NULL,NULL
"1640","Nghệ thuật nhiếp ảnh","PHOT420816",NULL,NULL,NULL,NULL,NULL
"1641","Tranh chất liệu","PAIN420916",NULL,NULL,NULL,NULL,NULL
"1642","Tạo dáng công nghiệp","SHAP421016",NULL,NULL,NULL,NULL,NULL
"1643","Các xu hướng nội thất ","TEND421216",NULL,NULL,NULL,NULL,NULL
"1644","Nội thất các công trình cải tạo bảo tồn","FUCO421316",NULL,NULL,NULL,NULL,NULL
"1645","Công nghệ và vật liệu nội thất mới","TEMA421416",NULL,NULL,NULL,NULL,NULL
"1646","Nhập môn ngành KTXDCTGT","INTE130122",NULL,NULL,NULL,NULL,NULL
"1647","Thủy lực và thủy văn","HYDR230222",NULL,NULL,NULL,NULL,NULL
"1648","Thiết kế đường 1","ROAD330322",NULL,NULL,NULL,NULL,NULL
"1649","Thiết kế đường 2","ROAD330422",NULL,NULL,NULL,NULL,NULL
"1650","Đồ án thiết kế đường","ROAP310622",NULL,NULL,NULL,NULL,NULL
"1651","Thiết kế cầu BTCT","CBRI330522",NULL,NULL,NULL,NULL,NULL
"1652","Đồ án thiết kế cầu BTCT","CBRP310722",NULL,NULL,NULL,NULL,NULL
"1653","Thi công cầu","BRIE320922",NULL,NULL,NULL,NULL,NULL
"1654","Thi công đường","ROAE320822",NULL,NULL,NULL,NULL,NULL
"1655","Đồ án thi công đường","CORP312822",NULL,NULL,NULL,NULL,NULL
"1656","Thiết kế cầu thép","SBRI331022",NULL,NULL,NULL,NULL,NULL
"1657","Đồ án thiết kế cầu thép","SBRP311222",NULL,NULL,NULL,NULL,NULL
"1658","Mố trụ và nền móng cầu","ABUT331322",NULL,NULL,NULL,NULL,NULL
"1659","Đồ án mố trụ và nền móng cầu","SUBP311822",NULL,NULL,NULL,NULL,NULL
"1660","Chuyên đề tốt nghiệp (KTXDCTGT)","GRDS433522",NULL,NULL,NULL,NULL,NULL
"1661","Chuyên đề Doanh nghiệp (KTXDCTGT)","SCIC423222",NULL,NULL,NULL,NULL,NULL
"1662","Lãnh đạo và kinh doanh trong kỹ thuật (KTXDCTGT)","BLIE323322",NULL,NULL,NULL,NULL,NULL
"1663","TT Ứng dụng tin học trong thiết kế đường","ITRP311622",NULL,NULL,NULL,NULL,NULL
"1664","TT ứng dụng tin học trong thiết kế cầu","ITBP311722",NULL,NULL,NULL,NULL,NULL
"1665","Thí nghiệm cầu đường","ROAT311122",NULL,NULL,NULL,NULL,NULL
"1666","TT Tốt nghiệp (KTXDCTGT)","ENGP441922",NULL,NULL,NULL,NULL,NULL
"1667","Khóa luận tốt nghiệp","THES471522",NULL,NULL,NULL,NULL,NULL
"1668","Nền đường trên đất yếu","ROWS422122",NULL,NULL,NULL,NULL,NULL
"1669","Vật liệu xây dựng tiên tiến ","AMAT422222",NULL,NULL,NULL,NULL,NULL
"1670","Đô thị xanh và thông minh","GICI422322",NULL,NULL,NULL,NULL,NULL
"1671","Kiến trúc – cảnh quan cầu đường","ARCT422422",NULL,NULL,NULL,NULL,NULL
"1672","Quy hoạch và quản lý GT","TRAN422522",NULL,NULL,NULL,NULL,NULL
"1673","Đường mêtrô – đường sắt ","METR421422",NULL,NULL,NULL,NULL,NULL
"1674","Đường hầm ô tô","TUNN422722",NULL,NULL,NULL,NULL,NULL
"1675","Kiểm định và khai thác cầu đường","OPEB422022",NULL,NULL,NULL,NULL,NULL
"1676","Nhập môn ngành QLXD","ITCM131419",NULL,NULL,NULL,NULL,NULL
"1677","Cơ học đất","SOME240318",NULL,NULL,NULL,NULL,NULL
"1678","Đồ án kỹ thuật thi công","COMP312019",NULL,NULL,NULL,NULL,NULL
"1679","Tổ chức và quản lý xây dựng","COMA331719",NULL,NULL,NULL,NULL,NULL
"1680","Đồ án tổ chức và QLXD","COMP312119",NULL,NULL,NULL,NULL,NULL
"1681","Quản trị tài nguyên và ATLĐ","CMSM321519",NULL,NULL,NULL,NULL,NULL
"1682","Quản lý hệ thống MEP","MEPM422219",NULL,NULL,NULL,NULL,NULL
"1683","Lập và thẩm định dự án đầu tư xây dựng","FACP421919",NULL,NULL,NULL,NULL,NULL
"1684","Đồ án lập dự án đầu tư xây dựng","PCPF412619",NULL,NULL,NULL,NULL,NULL
"1685","Dự toán và định giá xây dựng","BEAE322419",NULL,NULL,NULL,NULL,NULL
"1686","Đồ án lập dự toán công trình xây dựng","PBEE412719",NULL,NULL,NULL,NULL,NULL
"1687","Chuyên đề tốt nghiệp (QLXD)","GRDS433719",NULL,NULL,NULL,NULL,NULL
"1688","Chuyên đề Doanh nghiệp (QLXD)","SCIC424119",NULL,NULL,NULL,NULL,NULL
"1689","Lãnh đạo và kinh doanh trong kỹ thuật (QLXD)","BLIE324019",NULL,NULL,NULL,NULL,NULL
"1690","TT Phân tích thống kê","STAP212819",NULL,NULL,NULL,NULL,NULL
"1691","TT Đấu thầu","PETP412919",NULL,NULL,NULL,NULL,NULL
"1692","Khóa luận tốt nghiệp","THES473819",NULL,NULL,NULL,NULL,NULL
"1693","Pháp luật xây dựng","COLA322519",NULL,NULL,NULL,NULL,NULL
"1694","Marketing trong xây dựng","COMA323119",NULL,NULL,NULL,NULL,NULL
"1695","Quản lý vận hành công trình","PMAO423319",NULL,NULL,NULL,NULL,NULL
"1696","Hệ thống thông tin địa lý - GIS","GEIS223419",NULL,NULL,NULL,NULL,NULL
"1697","Quản lý chất lượng trong xây dựng","QCCE423519",NULL,NULL,NULL,NULL,NULL
"1698","Kế toán quản trị","MAAC323619",NULL,NULL,NULL,NULL,NULL
"1699","Phân tích hoạt động sản xuất kinh doanh trong DNXD","COBA323719",NULL,NULL,NULL,NULL,NULL
"1700","Tổ chức và quản lý sàn giao dịch bất động sản","OMRE423819",NULL,NULL,NULL,NULL,NULL
"1701","Nhập môn ngành QLVHHT","IIEM130122",NULL,NULL,NULL,NULL,NULL
"1702","Dự toán xây dựng hạ tầng","CEOI420922",NULL,NULL,NULL,NULL,NULL
"1703","Cơ sở hạ tầng ","INEN340222",NULL,NULL,NULL,NULL,NULL
"1704","ĐA cơ sở hạ tầng ","POIE310322",NULL,NULL,NULL,NULL,NULL
"1705","Quy hoạch hệ thống giao thông đô thị","UTSP421122",NULL,NULL,NULL,NULL,NULL
"1706","Quản lý dự án đầu tư xây dựng hạ tầng","IPMA330422",NULL,NULL,NULL,NULL,NULL
"1707","ĐA quản lý dự án đầu tư xây dựng hạ tầng","PIPM310522",NULL,NULL,NULL,NULL,NULL
"1708","Tổ chức và quản lý thi công hạ tầng","OMIC330822",NULL,NULL,NULL,NULL,NULL
"1709","ĐA tổ chức và quản lý thi công hạ tầng","POMI310922",NULL,NULL,NULL,NULL,NULL
"1710","ITS trong quản lý giao thông","ITSM420722",NULL,NULL,NULL,NULL,NULL
"1711","Duy tu và bảo dưỡng hạ tầng","INMA420622",NULL,NULL,NULL,NULL,NULL
"1712","Hệ thống kiểm soát an ninh an toàn","SSSY337545",NULL,NULL,NULL,NULL,NULL
"1713","Hệ thống cấp nước và xử lý nước thải","WSWT341022",NULL,NULL,NULL,NULL,NULL
"1714","Chuyên đề Doanh nghiệp (QLVHHT)","SCIC421422",NULL,NULL,NULL,NULL,NULL
"1715","TT Tốt nghiệp (QLVHHT)","ENPR441522",NULL,NULL,NULL,NULL,NULL
"1716","Khóa luận tốt nghiệp","THSI471622",NULL,NULL,NULL,NULL,NULL
"1717","Hệ thống Logistics","LOSY421722",NULL,NULL,NULL,NULL,NULL
